CustomerID,Recency,Frequency,Monetary,Frequency_log,Monetary_log,Cluster,Segment
15156,1,3,961.49,1.3862943611198906,6.869523676497577,2,Loyal Customers
15157,4,5,2654.11,1.791759469228055,7.884241364079559,2,Loyal Customers
15158,45,2,606.02,1.0986122886681098,6.408561739445854,1,At Risk
15159,2,34,22116.73,3.5553480614894135,10.004134828308784,0,Champions
15160,357,4,589.27,1.6094379124341003,6.380580059339054,3,Potential Loyalists
15161,388,1,119.92,0.6931471805599453,4.795129169911258,4,Needs Attention
15162,731,1,312.9,0.6931471805599453,5.749074463847908,4,Needs Attention
15163,18,2,304.47,1.0986122886681098,5.721851574117079,1,At Risk
15164,69,9,2028.1100000000001,2.302585092994046,7.615352552254767,2,Loyal Customers
15165,373,1,487.75,0.6931471805599453,6.1918511112995755,4,Needs Attention
15166,468,1,167.16,0.6931471805599453,5.124915907128641,4,Needs Attention
15167,321,5,1627.62,1.791759469228055,7.395488309443934,3,Potential Loyalists
15168,26,1,106.56,0.6931471805599453,4.678048831400664,1,At Risk
15169,382,2,569.22,1.0986122886681098,6.3460222512755795,3,Potential Loyalists
15170,407,1,81.15,0.6931471805599453,4.408546844483277,4,Needs Attention
15171,331,1,1289.5,0.6931471805599453,7.162785019158669,3,Potential Loyalists
15172,9,5,1624.05,1.791759469228055,7.393293863521244,2,Loyal Customers
15173,381,7,1494.6,2.0794415416798357,7.310282743102959,3,Potential Loyalists
15174,323,2,481.46,1.0986122886681098,6.178898015788112,3,Potential Loyalists
15175,72,1,224.14,0.6931471805599453,5.416722430926658,1,At Risk
15176,668,1,988.04,0.6931471805599453,6.896734775698672,4,Needs Attention
15177,426,1,948.93,0.6931471805599453,6.856388297669246,3,Potential Loyalists
15178,260,1,40.5,0.6931471805599453,3.7256934272366524,4,Needs Attention
15179,18,13,7491.92,2.6390573296152584,8.921713853675792,0,Champions
15180,367,3,816.9300000000001,1.3862943611198906,6.706776758368908,3,Potential Loyalists
15181,66,5,1200.2,1.791759469228055,7.091076336109175,2,Loyal Customers
15182,154,11,2998.952,2.4849066497880004,8.006351567522245,2,Loyal Customers
15183,548,3,639.93,1.3862943611198906,6.462920246589264,3,Potential Loyalists
15184,29,4,685.39,1.6094379124341003,6.531445979303058,2,Loyal Customers
15185,70,1,310.62,0.6931471805599453,5.741784496789209,1,At Risk
15186,14,5,1403.2,1.791759469228055,7.247223024583149,2,Loyal Customers
15187,2,16,4777.18,2.833213344056216,8.471814999842545,0,Champions
15188,725,1,310.43,0.6931471805599453,5.7411745938732635,4,Needs Attention
15189,1,46,17524.38,3.8501476017100584,9.771405394977268,0,Champions
15190,434,1,834.4399999999999,0.6931471805599453,6.727958532171293,3,Potential Loyalists
15191,463,3,588.05,1.3862943611198906,6.378511069692128,3,Potential Loyalists
15192,120,5,1666.39,1.791759469228055,7.4190148085973675,2,Loyal Customers
15193,61,1,499.32,0.6931471805599453,6.215247893709531,1,At Risk
15194,3,28,12021.53,3.367295829986474,9.394537668469978,0,Champions
15195,3,1,1584.0,0.6931471805599453,7.368339686311381,1,At Risk
15196,433,2,313.7,1.0986122886681098,5.751619804070361,4,Needs Attention
15197,11,6,1877.51,1.9459101490553132,7.538234188396181,2,Loyal Customers
15198,92,5,571.35,1.791759469228055,6.349750692364485,2,Loyal Customers
15199,59,10,3122.4,2.3978952727983707,8.046677431053746,2,Loyal Customers
15200,495,1,549.05,0.6931471805599453,6.310009183185445,4,Needs Attention
15201,87,7,1842.95,2.0794415416798357,7.51966528878146,2,Loyal Customers
15202,420,3,6001.49,1.3862943611198906,8.699929662121509,3,Potential Loyalists
15203,26,15,4400.18,2.772588722239781,8.389627965770218,0,Champions
15204,357,1,316.58,0.6931471805599453,5.760729755097951,4,Needs Attention
15205,85,2,653.24,1.0986122886681098,6.483474256616332,1,At Risk
15206,10,4,420.29999999999995,1.6094379124341003,6.04334516898497,1,At Risk
15207,416,3,683.9200000000001,1.3862943611198906,6.5293020431207704,3,Potential Loyalists
15208,1,6,970.52,1.9459101490553132,6.878861855327155,2,Loyal Customers
15209,730,1,178.98000000000002,0.6931471805599453,5.192845733605803,4,Needs Attention
15210,225,3,1176.19,1.3862943611198906,7.070885521589972,3,Potential Loyalists
15211,60,2,894.4100000000001,1.0986122886681098,6.797281713937488,1,At Risk
15212,241,2,208.28,1.0986122886681098,5.343673068268834,1,At Risk
15213,319,2,328.35,1.0986122886681098,5.797121015086702,3,Potential Loyalists
15214,2,8,1661.44,2.1972245773362196,7.416041681653177,2,Loyal Customers
15215,47,7,2422.43,2.0794415416798357,7.792939171022606,2,Loyal Customers
15216,88,2,486.09,1.0986122886681098,6.188448910936394,1,At Risk
15217,563,1,426.24,0.6931471805599453,6.057345916221495,4,Needs Attention
15218,11,22,11468.83,3.1354942159291497,9.347475388740694,0,Champions
15219,176,2,685.45,1.0986122886681098,6.531533389343614,1,At Risk
15220,52,6,1778.96,1.9459101490553132,7.484346171123521,2,Loyal Customers
15221,366,4,2062.2000000000003,1.6094379124341003,7.632013454567135,3,Potential Loyalists
15222,319,11,3550.91,2.4849066497880004,8.175240765953214,2,Loyal Customers
15223,226,5,1417.95,1.791759469228055,7.2576724404574895,2,Loyal Customers
15224,358,5,871.36,1.791759469228055,6.771202182749025,3,Potential Loyalists
15225,234,1,409.40000000000003,0.6931471805599453,6.01713229385656,1,At Risk
15226,311,1,154.41,0.6931471805599453,5.04606678592752,4,Needs Attention
15227,37,9,2488.4900000000002,2.302585092994046,7.819833149203312,2,Loyal Customers
15228,66,6,5580.2699999999995,1.9459101490553132,8.62717162804504,2,Loyal Customers
15229,586,1,160.5,0.6931471805599453,5.084505142662711,4,Needs Attention
15230,239,2,429.6,1.0986122886681098,6.065179584930263,1,At Risk
15231,621,1,250.26,0.6931471805599453,5.526488259576272,4,Needs Attention
15232,113,2,612.06,1.0986122886681098,6.418462810428566,1,At Risk
15233,401,1,59.400000000000006,0.6931471805599453,4.100989104940769,4,Needs Attention
15234,277,1,197.0,0.6931471805599453,5.288267030694535,1,At Risk
15235,218,16,2772.76,2.833213344056216,7.927959079467885,0,Champions
15236,299,1,321.05,0.6931471805599453,5.7747068129929,1,At Risk
15237,2,4,1412.32,1.6094379124341003,7.253696825551129,2,Loyal Customers
15238,29,3,1071.99,1.3862943611198906,6.978204422922778,2,Loyal Customers
15239,10,2,780.59,1.0986122886681098,6.661330306378558,1,At Risk
15240,45,12,4459.98,2.5649493574615367,8.403123751818507,0,Champions
15241,67,11,3050.16,2.4849066497880004,8.023277125163998,2,Loyal Customers
15242,422,1,302.04,0.6931471805599453,5.713864809997713,4,Needs Attention
15243,74,2,927.2800000000001,1.0986122886681098,6.833333411414558,1,At Risk
15244,65,3,912.08,1.3862943611198906,6.816823499976432,2,Loyal Customers
15245,134,8,4610.84,2.1972245773362196,8.43638218867962,2,Loyal Customers
15246,238,3,780.4,1.3862943611198906,6.66108718262097,3,Potential Loyalists
15247,122,3,976.06,1.3862943611198906,6.884548062644319,2,Loyal Customers
15248,411,3,1893.93,1.3862943611198906,7.546937177520269,3,Potential Loyalists
15249,32,18,9266.0,2.9444389791664403,9.134214981586691,0,Champions
15250,641,1,60.0,0.6931471805599453,4.110873864173311,4,Needs Attention
15251,9,21,20324.54,3.091042453358316,9.919633502328765,0,Champions
15252,36,5,2103.41,1.791759469228055,7.6517904217936605,2,Loyal Customers
15253,16,8,2055.09,2.1972245773362196,7.628561399936054,2,Loyal Customers
15254,127,3,1088.35,1.3862943611198906,6.993336467072343,2,Loyal Customers
15255,67,9,3706.02,2.302585092994046,8.217983598334452,2,Loyal Customers
15256,149,2,170.4,1.0986122886681098,5.1440000061636795,1,At Risk
15257,283,2,685.9,1.0986122886681098,6.5321887212198355,3,Potential Loyalists
15258,169,2,623.16,1.0986122886681098,6.4364067457583465,1,At Risk
15259,513,4,1182.3799999999999,1.6094379124341003,7.076130029643467,3,Potential Loyalists
15260,100,25,8767.73,3.258096538021482,9.07894726302137,0,Champions
15261,135,4,1508.0,1.6094379124341003,7.319202458767849,2,Loyal Customers
15262,324,3,418.82,1.3862943611198906,6.03982604798586,3,Potential Loyalists
15263,107,1,156.51,0.6931471805599453,5.059488948313644,1,At Risk
15264,64,2,848.4,1.0986122886681098,6.744530217879171,1,At Risk
15265,151,4,3345.64,1.6094379124341003,8.115712136418376,2,Loyal Customers
15266,338,5,852.21,1.791759469228055,6.749005707109851,3,Potential Loyalists
15267,22,5,1717.36,1.791759469228055,7.449125626576209,2,Loyal Customers
15268,479,3,961.9000000000001,1.3862943611198906,6.869949564246238,3,Potential Loyalists
15269,24,3,1225.3600000000001,1.3862943611198906,7.111805711239658,2,Loyal Customers
15270,16,21,8524.86,3.091042453358316,9.050859176829093,0,Champions
15271,7,24,4528.54,3.2188758248682006,8.418375668067148,0,Champions
15272,57,6,2030.95,1.9459101490553132,7.61675120209642,2,Loyal Customers
15273,600,1,228.96,0.6931471805599453,5.43790538075509,4,Needs Attention
15274,4,2,716.57,1.0986122886681098,6.5758705038506235,1,At Risk
15275,38,1,615.14,0.6931471805599453,6.4234742104382585,1,At Risk
15276,66,4,619.8,1.6094379124341003,6.431008968869009,2,Loyal Customers
15277,47,2,476.34,1.0986122886681098,6.168229025235398,1,At Risk
15278,562,4,496.15999999999997,1.6094379124341003,6.208911905877311,3,Potential Loyalists
15279,355,5,1580.54,1.791759469228055,7.366154334869737,3,Potential Loyalists
15280,172,3,397.52,1.3862943611198906,5.987757685176655,1,At Risk
15281,59,16,8543.57,2.833213344056216,9.053051272457877,0,Champions
15282,570,1,348.59,0.6931471805599453,5.856761039253281,4,Needs Attention
15283,390,3,148.33,1.3862943611198906,5.006158622069178,4,Needs Attention
15284,500,1,24.75,0.6931471805599453,3.248434627109745,4,Needs Attention
15285,408,1,94.92,0.6931471805599453,4.5635145107192585,4,Needs Attention
15286,50,1,240.55,0.6931471805599453,5.4870764910004155,1,At Risk
15287,22,5,856.03,1.791759469228055,6.753472923819396,2,Loyal Customers
15288,43,10,3715.38,2.3978952727983707,8.220505355200638,2,Loyal Customers
15289,29,5,1593.09,1.791759469228055,7.37405831948775,2,Loyal Customers
15290,5,26,10496.28,3.295836866004329,9.258871454967936,0,Champions
15291,26,40,13517.76,3.713572066704308,9.511833629414456,0,Champions
15292,201,1,178.39,0.6931471805599453,5.189562206710999,1,At Risk
15293,666,1,247.5,0.6931471805599453,5.5154428455366835,4,Needs Attention
15294,411,1,233.35,0.6931471805599453,5.456815724368715,4,Needs Attention
15295,654,1,207.04,0.6931471805599453,5.337730368904872,4,Needs Attention
15296,51,12,10323.03,2.5649493574615367,9.242229466684728,0,Champions
15297,10,3,641.94,1.3862943611198906,6.466051407286527,1,At Risk
15298,2,23,9061.77,3.1780538303479458,9.111930091822574,0,Champions
15299,67,10,5470.13,2.3978952727983707,8.607240455433871,0,Champions
15300,64,1,496.44,0.6931471805599453,6.2094749463104435,1,At Risk
15301,51,17,6909.67,2.8903717578961645,8.840821872987503,0,Champions
15302,730,1,308.0,0.6931471805599453,5.733341276897746,4,Needs Attention
15303,290,3,1224.18,1.3862943611198906,7.110843050959893,3,Potential Loyalists
15304,61,9,796.4000000000001,2.302585092994046,6.681356434947255,2,Loyal Customers
15305,555,1,93.6,0.6931471805599453,4.549657476057832,4,Needs Attention
15306,64,9,3484.73,2.302585092994046,8.15643277041254,2,Loyal Customers
15307,96,1,205.3,0.6931471805599453,5.329331420077207,1,At Risk
15308,274,1,310.47,0.6931471805599453,5.741303025403381,1,At Risk
15309,611,4,797.96,1.6094379124341003,6.683310881934879,3,Potential Loyalists
15310,479,1,1634.64,0.6931471805599453,7.399789444048626,3,Potential Loyalists
15311,1,208,114897.78,5.342334251964811,11.651806845851842,0,Champions
15312,75,12,2930.19,2.5649493574615367,7.983163762901939,2,Loyal Customers
15313,110,1,52.0,0.6931471805599453,3.970291913552122,1,At Risk
15314,199,3,820.4499999999999,1.3862943611198906,6.711071071352346,1,At Risk
15315,64,2,570.5,1.0986122886681098,6.348264483234865,1,At Risk
15316,327,1,165.0,0.6931471805599453,5.111987788356544,4,Needs Attention
15317,677,1,129.75,0.6931471805599453,4.873287102945032,4,Needs Attention
15318,4,1,312.62,0.6931471805599453,5.748182061952885,1,At Risk
15319,284,1,204.5,0.6931471805599453,5.32544603393629,1,At Risk
15320,44,1,267.13,0.6931471805599453,5.591471937527057,1,At Risk
15321,71,12,6709.7300000000005,2.5649493574615367,8.811463016894713,0,Champions
15322,86,2,1390.86,1.0986122886681098,7.238396261123746,1,At Risk
15323,563,3,434.6,1.3862943611198906,6.076724391058805,3,Potential Loyalists
15324,701,1,140.22000000000003,0.6931471805599453,4.950318958088201,4,Needs Attention
15325,104,8,1601.46,2.1972245773362196,7.379295227484854,2,Loyal Customers
15326,334,5,1700.52,1.791759469228055,7.43927724820629,3,Potential Loyalists
15327,53,1,208.75,0.6931471805599453,5.345916345347316,1,At Risk
15328,408,1,107.24,0.6931471805599453,4.684350983862532,4,Needs Attention
15329,39,11,2958.83,2.4849066497880004,7.992887113236368,2,Loyal Customers
15330,32,2,714.96,1.0986122886681098,6.5736242994783,1,At Risk
15331,500,3,767.91,1.3862943611198906,6.644973927545967,3,Potential Loyalists
15332,366,6,4892.68,1.9459101490553132,8.49569985567768,3,Potential Loyalists
15333,208,1,1028.56,0.6931471805599453,6.936886805488385,1,At Risk
15334,157,3,350.82,1.3862943611198906,5.863119681170759,1,At Risk
15335,54,1,170.22,0.6931471805599453,5.142949279314339,1,At Risk
15336,402,1,240.5,0.6931471805599453,5.486869473092628,4,Needs Attention
15337,411,1,373.02,0.6931471805599453,5.924309271920574,4,Needs Attention
15338,677,1,277.93,0.6931471805599453,5.630960854284337,4,Needs Attention
15339,66,7,1821.02,2.0794415416798357,7.507701054708066,2,Loyal Customers
15340,562,1,105.5,0.6931471805599453,4.66814498514948,4,Needs Attention
15341,81,2,2402.7200000000003,1.0986122886681098,7.784772816325887,2,Loyal Customers
15342,130,1,406.09,0.6931471805599453,6.0090342912180414,1,At Risk
15343,87,1,364.5,0.6931471805599453,5.901266279189834,1,At Risk
15344,1,3,563.94,1.3862943611198906,6.3367195308171205,1,At Risk
15345,46,1,393.54,0.6931471805599453,5.9777205293157225,1,At Risk
15346,333,3,596.12,1.3862943611198906,6.3921180982189245,3,Potential Loyalists
15347,366,4,1162.0,1.6094379124341003,7.0587581525186645,3,Potential Loyalists
15348,72,1,158.04,0.6931471805599453,5.069155742908264,1,At Risk
15349,158,2,463.90999999999997,1.0986122886681098,6.141843838467353,1,At Risk
15350,373,2,547.6,1.0986122886681098,6.307369578503503,3,Potential Loyalists
15351,12,10,3430.22,2.3978952727983707,8.14067116205022,2,Loyal Customers
15352,549,1,111.15,0.6931471805599453,4.719837260966218,4,Needs Attention
15353,255,7,2794.4700000000003,2.0794415416798357,7.935755528876296,2,Loyal Customers
15354,603,3,284.4,1.3862943611198906,5.653891705042736,4,Needs Attention
15355,29,2,277.05,1.0986122886681098,5.627800953633573,1,At Risk
15356,31,13,3239.57,2.6390573296152584,8.08350451923915,0,Champions
15358,5,42,16425.86,3.7612001156935624,9.706673078950551,0,Champions
15359,663,8,181.35,2.1972245773362196,5.205927917254689,4,Needs Attention
15360,40,1,427.93,0.6931471805599453,6.061293735451147,1,At Risk
15361,362,4,689.07,1.6094379124341003,6.536793041721038,3,Potential Loyalists
15362,449,2,613.08,1.0986122886681098,6.420125212819335,3,Potential Loyalists
15363,373,2,678.11,1.0986122886681098,6.520783117383144,3,Potential Loyalists
15364,96,2,913.19,1.0986122886681098,6.818038427312331,1,At Risk
15365,26,13,4557.13,2.6390573296152584,8.42466773068017,0,Champions
15366,75,7,2389.08,2.0794415416798357,7.779082117168702,2,Loyal Customers
15367,57,11,5081.33,2.4849066497880004,8.533525096836854,0,Champions
15368,21,2,722.74,1.0986122886681098,6.584432211866017,1,At Risk
15369,492,11,6251.26,2.4849066497880004,8.740698277368923,3,Potential Loyalists
15370,41,8,3739.01,2.1972245773362196,8.226843564201795,2,Loyal Customers
15371,662,1,59.400000000000006,0.6931471805599453,4.100989104940769,4,Needs Attention
15372,137,8,6017.06,2.1972245773362196,8.702520227230021,2,Loyal Customers
15373,8,17,3084.54,2.8903717578961645,8.034481961540322,0,Champions
15374,129,2,307.32,1.0986122886681098,5.731138204666056,1,At Risk
15375,690,1,60.959999999999994,0.6931471805599453,4.1264890155486675,4,Needs Attention
15376,40,3,1221.56,1.3862943611198906,7.108702299899257,2,Loyal Customers
15377,383,4,1211.75,1.6094379124341003,7.100645787125326,3,Potential Loyalists
15378,463,2,246.5,1.0986122886681098,5.511410582008745,4,Needs Attention
15379,169,8,4877.84,2.1972245773362196,8.492662765672868,2,Loyal Customers
15380,9,11,3248.96,2.4849066497880004,8.086397967555735,2,Loyal Customers
15381,214,5,1890.5700000000002,1.791759469228055,7.545162451054191,2,Loyal Customers
15382,15,12,13733.550000000001,2.5649493574615367,9.527669834978457,0,Champions
15384,170,4,2027.79,1.6094379124341003,7.615194835208677,2,Loyal Customers
15385,40,3,942.08,1.3862943611198906,6.849151114666084,2,Loyal Customers
15386,186,1,394.14,0.6931471805599453,5.979240132485259,1,At Risk
15387,492,1,468.65,0.6931471805599453,6.151987736440525,4,Needs Attention
15388,270,1,140.54,0.6931471805599453,4.952582362647639,1,At Risk
15389,172,5,2108.84,1.791759469228055,7.654367394211033,2,Loyal Customers
15390,396,2,1216.66,1.0986122886681098,7.104686263160091,3,Potential Loyalists
15391,584,1,289.87,0.6931471805599453,5.672876431960318,4,Needs Attention
15392,5,7,2911.62,2.0794415416798357,7.976808298741926,2,Loyal Customers
15393,16,5,891.34,1.791759469228055,6.793847225874017,2,Loyal Customers
15394,10,11,5286.8,2.4849066497880004,8.57315755933367,0,Champions
15395,326,1,107.45,0.6931471805599453,4.6862892372728835,4,Needs Attention
15396,113,2,796.38,1.0986122886681098,6.681331353117785,1,At Risk
15397,290,1,94.0,0.6931471805599453,4.553876891600541,4,Needs Attention
15398,16,2,1345.53,1.0986122886681098,7.205286191988605,1,At Risk
15399,1,3,815.77,1.3862943611198906,6.705357537478585,1,At Risk
15400,92,8,1302.3,2.1972245773362196,7.172654788536674,2,Loyal Customers
15401,452,2,216.95000000000002,1.0986122886681098,5.384265678684402,4,Needs Attention
15402,149,6,1830.54,1.9459101490553132,7.512912422002219,2,Loyal Customers
15403,492,2,170.88,1.0986122886681098,5.146796558906795,4,Needs Attention
15404,376,1,257.06,0.6931471805599453,5.5531921160237,4,Needs Attention
15405,189,2,659.84,1.0986122886681098,6.493511753062391,1,At Risk
15406,31,4,975.87,1.6094379124341003,6.884353582800518,2,Loyal Customers
15407,34,4,1046.74,1.6094379124341003,6.954390742498122,2,Loyal Customers
15408,264,1,267.18,0.6931471805599453,5.591658396851496,1,At Risk
15409,721,1,131.25,0.6931471805599453,4.8846940707384086,4,Needs Attention
15410,84,10,4685.72,2.3978952727983707,8.45248825643265,0,Champions
15411,26,4,1348.93,1.6094379124341003,7.207808018236269,2,Loyal Customers
15412,171,1,190.53,0.6931471805599453,5.25504445431457,1,At Risk
15413,692,5,6798.72,1.791759469228055,8.824636713845836,3,Potential Loyalists
15414,10,3,774.9000000000001,1.3862943611198906,6.654023645899904,1,At Risk
15415,313,1,559.61,0.6931471805599453,6.329025476602274,3,Potential Loyalists
15416,65,7,4572.82,2.0794415416798357,8.428104020944367,2,Loyal Customers
15417,85,1,508.8,0.6931471805599453,6.234018491942015,1,At Risk
15418,425,2,449.42,1.0986122886681098,6.110180480812966,3,Potential Loyalists
15419,25,1,135.86,0.6931471805599453,4.918958505524352,1,At Risk
15420,434,6,743.0,1.9459101490553132,6.612041034833092,3,Potential Loyalists
15421,59,10,3805.34,2.3978952727983707,8.244423376498858,2,Loyal Customers
15422,323,7,1619.97,2.0794415416798357,7.390780014470032,3,Potential Loyalists
15423,38,3,266.89,1.3862943611198906,5.590576448492924,1,At Risk
15424,254,3,597.78,1.3862943611198906,6.394894251854076,3,Potential Loyalists
15425,400,4,1941.1200000000001,1.6094379124341003,7.57153543890927,3,Potential Loyalists
15426,19,9,2156.35,2.302585092994046,7.676635895627521,2,Loyal Customers
15427,33,3,1430.54,1.3862943611198906,7.266506066865208,2,Loyal Customers
15428,15,4,762.75,1.6094379124341003,6.638240510485805,2,Loyal Customers
15429,27,2,397.35,1.0986122886681098,5.987331015826375,1,At Risk
15430,468,2,954.75,1.0986122886681098,6.862496372576522,3,Potential Loyalists
15431,503,1,153.24,0.6931471805599453,5.038509830862235,4,Needs Attention
15432,23,2,320.76,1.0986122886681098,5.773805926024342,1,At Risk
15433,214,2,533.3,1.0986122886681098,6.2809574789637255,1,At Risk
15434,8,11,2567.06,2.4849066497880004,7.850906029022887,2,Loyal Customers
15435,22,1,149.29,0.6931471805599453,5.012566760946003,1,At Risk
15436,12,3,1067.75,1.3862943611198906,6.97424502025097,2,Loyal Customers
15437,262,2,393.45,1.0986122886681098,5.977492389541099,1,At Risk
15438,131,1,156.57999999999998,0.6931471805599453,5.059933265817542,1,At Risk
15439,405,4,1269.05,1.6094379124341003,7.1468115487563955,3,Potential Loyalists
15440,55,3,383.68,1.3862943611198906,5.952411819844281,1,At Risk
15441,396,3,1254.21,1.3862943611198906,7.135058168244959,3,Potential Loyalists
15442,249,1,594.0,0.6931471805599453,6.38856140554563,1,At Risk
15443,2,14,5114.23,2.70805020110221,8.539977643161697,0,Champions
15444,9,2,1411.21,1.0986122886681098,7.252911132207154,2,Loyal Customers
15445,264,2,284.5,1.0986122886681098,5.654242029096065,1,At Risk
15446,377,3,399.75,1.3862943611198906,5.993337791489663,3,Potential Loyalists
15447,331,5,492.88,1.791759469228055,6.202292572699543,3,Potential Loyalists
15448,313,2,788.81,1.0986122886681098,6.671792410205668,3,Potential Loyalists
15449,26,3,974.52,1.3862943611198906,6.882970662159506,2,Loyal Customers
15450,30,1,429.84,0.6931471805599453,6.0657367914825695,1,At Risk
15451,434,2,226.86,1.0986122886681098,5.42873140526997,4,Needs Attention
15452,30,6,1785.1100000000001,1.9459101490553132,7.487795349685426,2,Loyal Customers
15453,2,7,1371.77,2.0794415416798357,7.224585875348061,2,Loyal Customers
15454,362,2,305.99,1.0986122886681098,5.726815173766774,4,Needs Attention
15455,598,1,38.25,0.6931471805599453,3.6699514442284173,4,Needs Attention
15456,283,10,2091.52,2.3978952727983707,7.646124360262995,2,Loyal Customers
15457,262,1,237.07,0.6931471805599453,5.472564748074418,1,At Risk
15458,25,2,370.43999999999994,1.0986122886681098,5.917387343711666,1,At Risk
15459,417,2,202.82999999999998,1.0986122886681098,5.3172863130956385,4,Needs Attention
15460,354,1,214.26,0.6931471805599453,5.371846599836152,4,Needs Attention
15461,461,2,429.7,1.0986122886681098,6.065411792060065,3,Potential Loyalists
15462,94,4,737.05,1.6094379124341003,6.604011572983006,2,Loyal Customers
15463,29,1,126.14,0.6931471805599453,4.845288841508263,1,At Risk
15464,338,1,1044.65,0.6931471805599453,6.952393980600518,3,Potential Loyalists
15465,20,32,12100.4,3.4965075614664802,9.401076427371155,0,Champions
15466,85,4,1560.46,1.6094379124341003,7.353376560000536,2,Loyal Customers
15467,9,3,524.88,1.3862943611198906,6.265073049828404,1,At Risk
15468,51,3,1430.48,1.3862943611198906,7.266464153081855,2,Loyal Customers
15469,50,3,874.25,1.3862943611198906,6.774509559834775,1,At Risk
15470,576,1,63.419999999999995,0.6931471805599453,4.165424143903053,4,Needs Attention
15471,2,3,1292.01,1.3862943611198906,7.164728112694,2,Loyal Customers
15472,113,1,371.56,0.6931471805599453,5.920398098674122,1,At Risk
15473,14,8,2046.0,2.1972245773362196,7.624130585661289,2,Loyal Customers
15474,596,1,150.35,0.6931471805599453,5.019595035467727,4,Needs Attention
15475,77,1,454.10999999999996,0.6931471805599453,6.120539147973894,1,At Risk
15476,380,4,2209.98,1.6094379124341003,7.701191135135846,3,Potential Loyalists
15477,650,1,368.4,0.6931471805599453,5.911880067765139,4,Needs Attention
15478,40,3,1983.48,1.3862943611198906,7.59311219406702,2,Loyal Customers
15479,733,1,147.4,0.6931471805599453,4.99991133073328,4,Needs Attention
15480,116,5,6279.0,1.791759469228055,8.745125259462244,2,Loyal Customers
15481,401,1,1993.34,0.6931471805599453,7.598068447520948,3,Potential Loyalists
15482,16,19,14417.36,2.995732273553991,9.576257673441823,0,Champions
15483,161,10,817.8199999999999,2.3978952727983707,6.707864279478077,2,Loyal Customers
15484,1,6,4652.1,1.9459101490553132,8.445288943124563,2,Loyal Customers
15485,30,7,4810.92,2.0794415416798357,8.478851451852464,2,Loyal Customers
15486,527,1,102.0,0.6931471805599453,4.634728988229636,4,Needs Attention
15487,680,1,231.32,0.6931471805599453,5.448115731636431,4,Needs Attention
15488,93,5,431.92,1.791759469228055,6.070552953426946,1,At Risk
15489,23,8,2419.61,2.1972245773362196,7.791774853503108,2,Loyal Customers
15490,430,1,210.85,0.6931471805599453,5.355878477072568,4,Needs Attention
15491,95,6,3100.09,1.9459101490553132,8.039508941575132,2,Loyal Customers
15492,28,2,659.4599999999999,1.0986122886681098,6.492936561946857,1,At Risk
15493,33,9,4121.68,2.302585092994046,8.324258716306515,2,Loyal Customers
15494,21,5,3702.6,1.791759469228055,8.217060598573893,2,Loyal Customers
15495,379,1,246.5,0.6931471805599453,5.511410582008745,4,Needs Attention
15496,631,1,146.14000000000001,0.6931471805599453,4.9913845145041185,4,Needs Attention
15497,18,9,8657.39,2.302585092994046,9.066284072032474,0,Champions
15498,3,44,24972.86,3.8066624897703196,10.125584956829314,0,Champions
15499,724,1,158.65,0.6931471805599453,5.072983919160791,4,Needs Attention
15500,8,4,1131.56,1.6094379124341003,7.032235836086242,2,Loyal Customers
15501,405,2,399.95,1.0986122886681098,5.993836731253038,3,Potential Loyalists
15502,16,14,13003.869999999999,2.70805020110221,9.473079181677464,0,Champions
15503,363,2,257.3,1.0986122886681098,5.554121700101795,4,Needs Attention
15504,81,4,402.7,1.6094379124341003,6.000672027858895,1,At Risk
15505,53,5,3610.96,1.791759469228055,8.192005840278435,2,Loyal Customers
15506,23,6,2030.33,1.9459101490553132,7.616446029917879,2,Loyal Customers
15507,172,1,475.86,0.6931471805599453,6.167222946760261,1,At Risk
15508,189,6,1000.27,1.9459101490553132,6.909024473214282,2,Loyal Customers
15509,380,1,152.41,0.6931471805599453,5.033114075856682,4,Needs Attention
15510,331,1,250.0,0.6931471805599453,5.5254529391317835,4,Needs Attention
15511,12,5,900.53,1.791759469228055,6.804093319959892,2,Loyal Customers
15512,156,4,331.58,1.6094379124341003,5.806880432659768,1,At Risk
15513,33,35,26437.05,3.58351893845611,10.182559539354743,0,Champions
15514,12,18,6392.06,2.9444389791664403,8.762968305987819,0,Champions
15515,387,1,171.81,0.6931471805599453,5.1521927250659,4,Needs Attention
15516,45,3,62.43,1.3862943611198906,4.149936935645806,1,At Risk
15517,233,1,267.03,0.6931471805599453,5.591098914544516,1,At Risk
15518,64,15,4189.99,2.772588722239781,8.340692261856846,0,Champions
15519,383,2,344.61,1.0986122886681098,5.845310971696471,3,Potential Loyalists
15520,2,1,343.5,0.6931471805599453,5.842094090453713,1,At Risk
15521,40,16,7098.24,2.833213344056216,8.867743015046456,0,Champions
15522,33,2,397.99,1.0986122886681098,5.988936353919148,1,At Risk
15523,84,16,17259.19,2.833213344056216,9.75615797268807,0,Champions
15524,25,2,591.4,1.0986122886681098,6.384182082393644,1,At Risk
15525,2,4,890.22,1.6094379124341003,6.792591310572915,2,Loyal Customers
15526,33,2,148.44,1.0986122886681098,5.006894974480533,1,At Risk
15527,19,23,5554.89,3.1780538303479458,8.622613905262117,0,Champions
15528,254,1,229.33,0.6931471805599453,5.4395130632148145,1,At Risk
15529,23,12,4783.66,2.5649493574615367,8.473170245981102,0,Champions
